method,pv_level,seed,success,rmse,missing_ratio,runtime_ms,objective_value,n_matched,residual_raw,residual_trimmed,solver
baseline,6.0,20260218,False,0.39231070213936076,0.0,8.25871154665947,,4,,,baseline_extrap_nn
baseline,6.0,20260219,False,0.3241779286569191,0.0,152.24657952785492,,441,,,baseline_extrap_nn
baseline,6.0,20260220,False,0.2881440943464702,0.0,31.318452209234238,,80,,,baseline_extrap_nn
baseline,6.0,20260221,False,0.5048636812682818,0.0,8.171413093805313,,4,,,baseline_extrap_nn
baseline,6.0,20260222,False,0.37998790380336744,0.0,97.95189648866653,,282,,,baseline_extrap_nn
baseline,6.0,20260223,False,0.25350854302837633,0.0,4300.205443054438,,6186,,,baseline_extrap_nn
baseline,6.0,20260224,False,0.45377683405940095,0.0,17.93660596013069,,32,,,baseline_extrap_nn
baseline,6.0,20260225,False,4.429367219828248,0.0,9.325511753559113,,6,,,baseline_extrap_nn
baseline,6.0,20260226,False,0.28643216802006993,0.0,65.54578617215157,,187,,,baseline_extrap_nn
baseline,6.0,20260227,False,0.32306742513003817,0.0,1015.4469721019268,,2034,,,baseline_extrap_nn
baseline,6.0,20260228,False,0.3035349014573121,0.0,4045.103669166565,,5481,,,baseline_extrap_nn
baseline,6.0,20260229,False,0.9617238002526902,0.0,9.994558990001678,,9,,,baseline_extrap_nn
baseline,6.5,20260210,False,0.3867458571997111,0.0,19.068412482738495,,30,,,baseline_extrap_nn
baseline,6.5,20260211,False,7.2882999751304745,0.0,8.716132491827011,,6,,,baseline_extrap_nn
baseline,6.5,20260212,False,0.3376430086488397,0.0,72.9079395532608,,198,,,baseline_extrap_nn
baseline,6.5,20260213,False,0.36723613474192834,0.0,988.0484230816364,,2133,,,baseline_extrap_nn
baseline,6.5,20260214,False,1.5166930615937504,0.0,9.760908782482147,,7,,,baseline_extrap_nn
baseline,6.5,20260215,False,0.5422826240230976,0.0,13.920318335294724,,17,,,baseline_extrap_nn
baseline,6.5,20260216,False,0.9667004305521962,0.0,10.631851851940155,,6,,,baseline_extrap_nn
baseline,6.5,20260217,False,1.1537321085034673,0.0,12.007951736450195,,16,,,baseline_extrap_nn
baseline,6.5,20260218,False,1.312724998779615,0.0,8.234735578298569,,4,,,baseline_extrap_nn
baseline,6.5,20260219,False,0.35242581637170783,0.0,91.4701484143734,,259,,,baseline_extrap_nn
baseline,6.5,20260220,False,0.6190267151492853,0.0,14.512069523334503,,21,,,baseline_extrap_nn
baseline,6.5,20260221,False,5.476979972890913,0.0,8.189938962459564,,4,,,baseline_extrap_nn
baseline,6.5,20260222,False,0.42081454318316514,0.0,68.21506097912788,,182,,,baseline_extrap_nn
baseline,6.5,20260223,False,0.28023939980587925,0.0,3351.9496731460094,,5173,,,baseline_extrap_nn
baseline,6.5,20260224,False,0.4259722591562218,0.0,15.276037156581879,,26,,,baseline_extrap_nn
baseline,6.5,20260225,False,0.38855476081935036,0.0,10.023098438978195,,8,,,baseline_extrap_nn
baseline,6.5,20260226,False,0.30506788988153355,0.0,62.164925038814545,,174,,,baseline_extrap_nn
baseline,6.5,20260227,False,0.3488270955758004,0.0,520.3152745962143,,1390,,,baseline_extrap_nn
baseline,6.5,20260228,False,0.3263320961071309,0.0,3506.2018893659115,,4994,,,baseline_extrap_nn
baseline,6.5,20260229,False,0.6872455947422857,0.0,10.829497128725052,,12,,,baseline_extrap_nn
baseline,7.0,20260210,False,0.5010354883164433,0.0,11.587701737880707,,11,,,baseline_extrap_nn
baseline,7.0,20260211,False,0.462587120234734,0.0,8.289366960525513,,4,,,baseline_extrap_nn
